token_address,token_symbol,volume_spike_ratio,absolute_max_daily_volume_usd,total_days_traded,max_trade_dominance,early_velocity_ratio,early_trade_dominance,has_temporal_data,iso_score,iso_flag,dbscan_flag,mahalanobis_dist,pca_flag,consensus_votes,suspicion_score,btc_contamination_score,PCA1,PCA2,PCA3,taxonomy,confidence,is_fraud,is_anomaly_expected,is_validated
0xe343167631d89b6ffc58b88d6b7fb0228795491d,USDG,19.62010622564077,26752688.91729851,276,0.0804597378488899,5.966754789332413e-11,0.9094670462010896,True,-0.11711650163515375,True,True,7.1526330454121965,True,3,0.9942316566682049,0.04188288753909561,0.8986437890036224,7.6481235770190725,-0.3459190906553454,,,0,,0
0xb5a4ce1d5e6598a7eecf2589703e9821d1ab1492,TROLL,7.612972861000833,2822697.164904952,13,0.0111867378870283,1.7418374484e-06,1.0,True,-0.10473479285178933,True,True,7.612861670160849,True,3,0.9938855560682971,,0.0414495014939768,7.690945499264923,-2.4563528771591456,NORMAL,MEDIUM,0,0.0,1
0x77476b0b1d75ccbf5d4fa394e26bdcb639f952a5,ENVZ,1.0,73542379.02628711,1,0.5000010910955291,1.0,0.5000010910955291,True,-0.1503326918283766,True,True,5.980520239884685,True,3,0.9937701892016613,,-1.8422637228821712,6.29856728771801,0.06099340810371041,UNKNOWN,LOW,0,,1
0x19ebd191f7a24ece672ba13a302212b5ef7f35cb,yUSD,24.13851774831715,1464287.1071725877,183,0.9874359782028732,1.99002614626e-05,0.4665135373843154,True,-0.1258004657554136,True,True,6.210953784640713,True,3,0.9933087217351176,0.19029560201612977,3.116807118346912,6.096769076782196,-1.4772733829838958,,,0,,0
0x3d7d6fdf07ee548b939a80edbc9b2256d0cdc003,srUSDe,39.71343834285609,594225.4854660763,176,0.0857927762439278,0.0003184715132317,0.9239237732898944,True,-0.11294458799342344,True,True,6.815226594930451,True,3,0.9931933548684818,0.02973738579412239,1.736901512285591,6.802873562692695,-2.1476925639729796,,,0,,0
0x9fd7466f987fd4c45a5bbde22ed8aba5bc8d72d1,hwHLP,9.753600458975088,658033.7637329102,127,0.3387263365461402,5.833419608830895e-07,1.0,True,-0.09612134188511312,True,True,8.419854012483663,True,3,0.9931933548684817,0.03476602564683558,1.6423505840275203,8.22245199312582,-3.1792197722971216,,,0,,0
0xe556aba6fe6036275ec1f87eda296be72c811bce,NUSD,8.109602013773685,15252837.241874171,152,0.1618874823245233,0.0010116161585137,0.8132959640995809,True,-0.1101365426683194,True,True,6.6402627711525986,True,3,0.9926165205353024,0.07468557670697479,0.3959676879321722,7.033970821540005,-1.0165656529481417,,,0,,0
0x00f3c42833c3170159af4e92dbb451fb3f708917,ICP,13.818054662415475,1965938.075732145,246,0.0952291086762022,1.48938360995168e-07,1.0,True,-0.09980357047894983,True,True,7.574781665892464,True,3,0.9926165205353022,0.048814045385199505,1.3930314478093433,7.72308196726976,-2.101092894049275,,,0,,0
0xc9b53ab2679f573e480d01e0f49e2b5cfb7a3eab,WXTZ,27.16152313477744,1400176.3880521017,326,0.0241762907295918,5.399042941396932e-07,1.0,True,-0.10209378313395279,True,True,7.220950413263621,True,3,0.9925011536686663,0.029281519433289445,1.8562726275412373,7.376602117716034,-1.7976182555713576,,,0,,0
0x06ea695b91700071b161a434fed42d1dcbad9f00,hemiBTC,13.182702625111384,694246.5890753416,100,0.800767504712463,0.0001076563996547,0.5725817575377953,True,-0.10852032510562493,True,True,6.489558747694849,True,3,0.9920396862021228,0.0037879416654469497,2.4208390698233946,6.222767009957715,-2.360539650920517,BENIGN,HIGH,0,1.0,1
0x4e107a0000db66f0e9fd2039288bf811dd1f9c74,VLR,36.952822020190105,1082991.728680622,214,0.0257844092778704,1.687575509589516e-07,1.0,True,-0.09471012893405872,True,True,7.242167754346438,True,3,0.9916935856022151,0.06112627728628626,1.6142831754200264,7.373411874158914,-1.9627996032243238,,,0,,0
0x09fd37d9aa613789c517e76df1c53aece2b60df4,ebUSD,10.721659652320325,175964.43769521738,270,0.4621938227358639,0.0030380930901026,0.7246150428471886,True,-0.10300888502323136,True,True,6.594560321215794,True,3,0.9914628518689432,0.03214843892090049,2.652551775945686,5.955009290376741,-2.98871306177267,,,0,,0
0x420658a1d8b8f5c36ddaf1bb828f347ba9011969,DEGEN,100.63668774026172,19630199.654305384,277,0.4353831338642599,0.3671227288029156,0.4308108294418375,True,-0.14817880159627395,True,True,4.9063076249817,True,3,0.9913474850023073,0.0341110374260559,1.6154547740451102,4.900492078857824,1.4085503201445617,NORMAL,MEDIUM,0,0.0,1
